"","x"
"320",-0.214422003283289
"321",0.00914013871170027
"322",-0.0154079440198984
"323",0.0293219253080679
"324",-0.0404626464269313
"325",-0.035972415618744
"326",-0.0568402790149776
"327",0.0293219253080679
"328",-0.174880312405548
"329",0.0124343815605243
"330",-0.0121137011701649
"331",0.0326161681568919
"332",-0.0371684035781072
"333",-0.0326781727690104
"334",-0.0535460361661535
"335",0.0326161681568919
"336",-0.171586069556724
"337",0.0271280930637658
"338",0.00258001033307664
"339",0.0473098796601334
"340",-0.0224746920748657
"341",-0.0179844612657689
"342",-0.038852324662912
"343",0.0473098796601334
"344",-0.156892358053483
"345",-0.00142555833099323
"346",-0.0259736410625919
"347",0.0187562282653744
"348",-0.0510283434696248
"349",-0.0465381126614375
"350",-0.0674059760576711
"351",0.0187562282653744
"352",-0.185446009448242
"353",0.0100303441131473
"354",-0.0145177386184514
"355",0.0302121307095149
"356",-0.0395724410254843
"357",-0.035082210217297
"358",-0.0559500736135305
"359",0.0302121307095149
"360",-0.173990107004101
"361",-0.0259889239023323
"362",-0.0505370066334763
"363",-0.00580713730596472
"364",-0.0755917090409639
"365",-0.0711014782323218
"366",-0.0919693416290102
"367",-0.00580713730596472
"368",-0.210009375019581
"369",-0.0273232122849549
"370",-0.0518712950160989
"371",-0.00714142568858733
"372",-0.0769259974235865
"373",-0.0724357666149444
"374",-0.0933036300116328
"375",-0.00714142568858733
"376",-0.211343663402204
"377",-0.0283045988749109
"378",-0.0528526816060548
"379",-0.00812281227854328
"380",-0.0779073840135425
"381",-0.0734171532049004
"382",-0.0942850166015887
"383",-0.00812281227854328
"384",-0.21232504999216
"385",-0.0290254803521748
"386",-0.0535735630833187
"387",-0.00884369375580718
"388",-0.0786282654908064
"389",-0.0741380346821643
"390",-0.0950058980788526
"391",-0.00884369375580718
"392",-0.213045931469424
"393",-0.0169022146355928
"394",-0.0414502973671915
"395",0.00327957196077477
"396",-0.0665049997742244
"397",-0.0620147689660371
"398",-0.0828826323622707
"399",0.00327957196077477
"400",-0.200922665752842
"401",-0.0354910156775077
"402",-0.0600390984086516
"403",-0.0153092290811401
"404",-0.0850938008161393
"405",-0.0806035700074972
"406",-0.101471433404186
"407",-0.0153092290811401
"408",-0.219511466794756
"409",-0.0199200827287314
"410",-0.0444681654598753
"411",0.000261703867636243
"412",-0.0695228678673629
"413",-0.0650326370587209
"414",-0.0859005004554092
"415",0.000261703867636243
"416",-0.20394053384598
"417",-0.029400257474208
"418",-0.053948340205352
"419",-0.00921847087784045
"420",-0.0790030426128396
"421",-0.0745128118041976
"422",-0.0953806752008859
"423",-0.00921847087784045
"424",-0.213420708591457
"425",-0.0216595850665726
"426",-0.0462076677977166
"427",-0.00147779847020502
"428",-0.0712623702052042
"429",-0.0667721393965621
"430",-0.0876400027932505
"431",-0.00147779847020502
"432",-0.205680036183821
"433",-0.0202438693154363
"434",-0.0447919520465803
"435",-6.20827190687123e-05
"436",-0.0698466544540679
"437",-0.0653564236454258
"438",-0.0862242870421142
"439",-6.20827190687123e-05
"440",-0.204264320432685
"441",-0.035328529497292
"442",-0.059876612228436
"443",-0.0151467429009244
"444",-0.0849313146359236
"445",-0.0804410838272815
"446",-0.10130894722397
"447",-0.0151467429009244
"448",-0.219348980614541
"449",0.0012526427353805
"450",-0.0232954399962182
"451",0.0214344293317481
"452",-0.0483501424032511
"453",-0.0438599115950637
"454",-0.0647277749912973
"455",0.0214344293317481
"456",-0.182767808381868
"457",-0.0145056440173903
"458",-0.0390537267485342
"459",0.00567614257897731
"460",-0.0641084291560219
"461",-0.0596181983473798
"462",-0.0804860617440681
"463",0.00567614257897731
"464",-0.198526095134639
"465",-0.0130867041198144
"466",-0.0376347868514131
"467",0.00709508247655322
"468",-0.062689489258446
"469",-0.0581992584502586
"470",-0.0790671218464922
"471",0.00709508247655322
"472",-0.197107155237063
"473",-0.00299416824918808
"474",-0.027542250980332
"475",0.0171876183471795
"476",-0.0525969533878197
"477",-0.0481067225791776
"478",-0.0689745859758659
"479",0.0171876183471795
"480",-0.187014619366437
"481",-0.01586099827
"482",-0.0404090810011439
"483",0.00432078832636762
"484",-0.0654637834086316
"485",-0.0609735525999895
"486",-0.0818414159966778
"487",0.00432078832636762
"488",-0.199881449387703
"489",-0.0238555745045232
"490",-0.0484036572356672
"491",-0.00367378790815565
"492",-0.0734583596431548
"493",-0.0689681288345128
"494",-0.0898359922312011
"495",-0.00367378790815565
"496",-0.207876025621772
"497",-0.0252780061441626
"498",-0.0498260888753066
"499",-0.00509621954779504
"500",-0.0748807912827942
"501",-0.0703905604741522
"502",-0.0912584238708405
"503",-0.00509621954779504
"504",-0.209298457261411
"505",-0.0348456728775091
"506",-0.059393755608653
"507",-0.0146638862811415
"508",-0.0844484580161406
"509",-0.0799582272074986
"510",-0.100826090604187
"511",-0.0146638862811415
"512",-0.218866123994758
"513",-0.0166490814781355
"514",-0.0411971642092794
"515",0.00353270511823212
"516",-0.0662518666167671
"517",-0.061761635808125
"518",-0.0826294992048133
"519",0.00353270511823212
"520",-0.200669532595384
"521",-0.0308953353046491
"522",-0.055443418035793
"523",-0.0107135487082815
"524",-0.0804981204432806
"525",-0.0760078896346386
"526",-0.0968757530313269
"527",-0.0107135487082815
"528",-0.214915786421898
"529",-0.0140719618730145
"530",-0.0386200446037037
"531",0.00610982472335309
"532",-0.0636747470116461
"533",-0.0591845162025493
"534",-0.0800523795996924
"535",0.00610982472335309
"536",-0.198092412990263
"537",-0.012401606707499
"538",-0.036949689438643
"539",0.00778017988886859
"540",-0.0620043918461306
"541",-0.0575141610374885
"542",-0.0783820244341769
"543",0.00778017988886859
"544",-0.196422057824748
"545",0.000382975968022947
"546",-0.0241651067626663
"547",0.0205647625643905
"548",-0.0492198091706086
"549",-0.0447295783615118
"550",-0.0655974417586549
"551",0.0205647625643905
"552",-0.183637475149226
"553",-0.0171787885929007
"554",-0.0417268713240446
"555",0.00300299800346693
"556",-0.0667815737315323
"557",-0.0622913429228902
"558",-0.0831592063195785
"559",0.00300299800346693
"560",-0.201199239710149
"561",-0.0166371001196239
"562",-0.0411851828507679
"563",0.00354468647674366
"564",-0.0662398852582555
"565",-0.0617496544496134
"566",-0.0826175178463018
"567",0.00354468647674366
"568",-0.200657551236873
"569",-0.0185590437354222
"570",-0.0431071264665661
"571",0.00162274286094544
"572",-0.0681618288740538
"573",-0.0636715980654117
"574",-0.0845394614621
"575",0.00162274286094544
"576",-0.202579494852671
"577",-0.0118562461302645
"578",-0.0364043288614084
"579",0.00832554046610312
"580",-0.0614590312688961
"581",-0.056968800460254
"582",-0.0778366638569423
"583",0.00832554046610312
"584",-0.195876697247513
"585",-0.0162714994921771
"586",-0.040819582223321
"587",0.0039102871041905
"588",-0.0658742846308087
"589",-0.0613840538221666
"590",-0.0822519172188549
"591",0.0039102871041905
"592",-0.200291950609426
"593",-0.0181890375906733
"594",-0.0427371203218172
"595",0.00199274900569435
"596",-0.0677918227293048
"597",-0.0633015919206628
"598",-0.0841694553173511
"599",0.00199274900569435
"600",-0.202209488707922
"601",-0.0252803745665915
"602",-0.0498284572977354
"603",-0.00509858797022389
"604",-0.0748831597052231
"605",-0.070392928896581
"606",-0.0912607922932693
"607",-0.00509858797022389
"608",-0.20930082568384
"609",-0.0239372989713047
"610",-0.0484853817024486
"611",-0.0037555123749371
"612",-0.0735400841099363
"613",-0.0690498533012942
"614",-0.0899177166979825
"615",-0.0037555123749371
"616",-0.207957750088553
"617",-0.0182944898565438
"618",-0.0428425725876878
"619",0.0018872967398238
"620",-0.0678972749951754
"621",-0.0634070441865333
"622",-0.0842749075832216
"623",0.0018872967398238
"624",-0.202314940973793
"625",-0.0111785874446468
"626",-0.0357266701757908
"627",0.00900319915172076
"628",-0.0607813725832784
"629",-0.0562911417746363
"630",-0.0771590051713247
"631",0.00900319915172076
"632",-0.195199038561896
"633",-0.0236582085390182
"634",-0.0482062912697074
"635",-0.00347642194265063
"636",-0.0732609936776498
"637",-0.068770762868553
"638",-0.0896386262656961
"639",-0.00347642194265063
"640",-0.207678659656267
"641",-0.0122523814156921
"642",-0.036800464146836
"643",0.00792940518067553
"644",-0.0618551665543237
"645",-0.0573649357456816
"646",-0.0782327991423699
"647",0.00792940518067553
"648",-0.196272832532941
"649",-0.0237671074387436
"650",-0.0483151901698875
"651",-0.00358532084237595
"652",-0.0733698925773751
"653",-0.0688796617687331
"654",-0.0897475251654214
"655",-0.00358532084237595
"656",-0.207787558555992
"657",-0.019988373725937
"658",-0.0445364564570809
"659",0.00019341287043062
"660",-0.0695911588645686
"661",-0.0651009280559265
"662",-0.0859687914526148
"663",0.00019341287043062
"664",-0.204008824843186
"665",-0.0130011756323256
"666",-0.0375492583634696
"667",0.00718061096404199
"668",-0.0626039607709572
"669",-0.0581137299623151
"670",-0.0789815933590035
"671",0.00718061096404199
"672",-0.197021626749574
"673",-0.0171150289920661
"674",-0.04166311172321
"675",0.00306675760430153
"676",-0.0667178141306977
"677",-0.0622275833220556
"678",-0.0830954467187439
"679",0.00306675760430153
"680",-0.201135480109315
"681",-0.0200659487159101
"682",-0.044614031447054
"683",0.000115837880457548
"684",-0.0696687338545416
"685",-0.0651785030458996
"686",-0.0860463664425879
"687",0.000115837880457548
"688",-0.204086399833159
"689",-0.00790534050520364
"690",-0.0324534232363476
"691",0.012276446091164
"692",-0.0575081256438352
"693",-0.0530178948351931
"694",-0.0738857582318815
"695",0.012276446091164
"696",-0.191925791622452
"697",-0.00805307632708718
"698",-0.0326011590586859
"699",0.0121287102692804
"700",-0.0576558614657188
"701",-0.0531656306575314
"702",-0.074033494053765
"703",0.0121287102692804
"704",-0.192073527444336
"705",-0.0208240700562783
"706",-0.0453721527874222
"707",-0.000642283459910686
"708",-0.0704268551949099
"709",-0.0659366243862678
"710",-0.0868044877829561
"711",-0.000642283459910686
"712",-0.204844521173527
"713",-0.0204877968385517
"714",-0.0450358795696957
"715",-0.000306010242184129
"716",-0.0700905819771833
"717",-0.0656003511685412
"718",-0.0864682145652296
"719",-0.000306010242184129
"720",-0.2045082479558
"721",-0.0134850348163127
"722",-0.0380331175474566
"723",0.00669675178005491
"724",-0.0630878199549443
"725",-0.0585975891463022
"726",-0.0794654525429905
"727",0.00669675178005491
"728",-0.197505485933561
"729",-0.0063333713924294
"730",-0.0308814541235733
"731",0.0138484152039382
"732",-0.055936156531061
"733",-0.0514459257224189
"734",-0.0723137891191072
"735",0.0138484152039382
"736",-0.190353822509678
"737",-0.0115900457712996
"738",-0.0361381285024436
"739",0.00859174082506797
"740",-0.0611928309099312
"741",-0.0567026001012891
"742",-0.0775704634979775
"743",0.00859174082506797
"744",-0.195610496888548
"745",-0.00598395104225347
"746",-0.0305320337733974
"747",0.0141978355541141
"748",-0.0555867361808851
"749",-0.051096505372243
"750",-0.0719643687689313
"751",0.0141978355541141
"752",-0.190004402159502
"753",-0.0203941441350253
"754",-0.0449422268661692
"755",-0.00021235753865767
"756",-0.0699969292736569
"757",-0.0655066984650148
"758",-0.0863745618617031
"759",-0.00021235753865767
"760",-0.204414595252274
"761",0.00252722593040744
"762",-0.0220208568007365
"763",0.022709012526775
"764",-0.0470755592082241
"765",-0.0425853283995821
"766",-0.0634531917962704
"767",0.022709012526775
"768",-0.181493225186841
"769",-0.00149439032611554
"770",-0.0260424730572595
"771",0.0186873962702521
"772",-0.0510971754647471
"773",-0.046606944656105
"774",-0.0674748080527934
"775",0.0186873962702521
"776",-0.185514841443364
"777",-0.0324587280892956
"778",-0.0570068108204396
"779",-0.012276941492928
"780",-0.0820615132279272
"781",-0.0775712824192851
"782",-0.0984391458159735
"783",-0.012276941492928
"784",-0.216479179206544
"785",-0.0210138662687314
"786",-0.0455619489998753
"787",-0.000832079672363761
"788",-0.070616651407363
"789",-0.0661264205987209
"790",-0.0869942839954092
"791",-0.000832079672363761
"792",-0.20503431738598
"793",-0.0328619407400765
"794",-0.0574100234712205
"795",-0.0126801541437089
"796",-0.0824647258787081
"797",-0.077974495070066
"798",-0.0988423584667544
"799",-0.0126801541437089
"800",-0.216882391857325
"801",-0.0265047593557028
"802",-0.0510528420868468
"803",-0.00632297275933524
"804",-0.0761075444943344
"805",-0.0716173136856924
"806",-0.0924851770823807
"807",-0.00632297275933524
"808",-0.210525210472952
"809",-0.0283544729541063
"810",-0.0529025556852503
"811",-0.00817268635773871
"812",-0.0779572580927379
"813",-0.0734670272840958
"814",-0.0943348906807842
"815",-0.00817268635773871
"816",-0.212374924071355
"817",-0.02912223358544
"818",-0.0536703163165839
"819",-0.00894044698907237
"820",-0.0787250187240716
"821",-0.0742347879154295
"822",-0.0951026513121178
"823",-0.00894044698907237
"824",-0.213142684702689
"825",-0.0210615182340916
"826",-0.0456096009652356
"827",-0.000879731637724035
"828",-0.0706643033727232
"829",-0.0661740725640811
"830",-0.0870419359607695
"831",-0.000879731637724035
"832",-0.20508196935134
"833",-0.0281768885847669
"834",-0.0527249713159108
"835",-0.00799510198839926
"836",-0.0777796737233984
"837",-0.0732894429147564
"838",-0.0941573063114447
"839",-0.00799510198839926
"840",-0.212197339702016
"841",-0.0232153422321062
"842",-0.0477634249632501
"843",-0.00303355563573859
"844",-0.0728181273707378
"845",-0.0683278965620957
"846",-0.089195759958784
"847",-0.00303355563573859
"848",-0.207235793349355
"849",-0.0233208646209278
"850",-0.0478689473520717
"851",-0.00313907802456015
"852",-0.0729236497595593
"853",-0.0684334189509173
"854",-0.0893012823476056
"855",-0.00313907802456015
"856",-0.207341315738176
"857",-0.00735636795707251
"858",-0.0319044506882165
"859",0.0128254186392951
"860",-0.0569591530957041
"861",-0.052468922287062
"862",-0.0733367856837503
"863",0.0128254186392951
"864",-0.191376819074321
"865",-0.00145198277232339
"866",-0.0260000655034673
"867",0.0187298038240442
"868",-0.051054767910955
"869",-0.0465645371023129
"870",-0.0674324004990012
"871",0.0187298038240442
"872",-0.185472433889572
"873",-0.009642593863191
"874",-0.0341906765943349
"875",0.0105391927331766
"876",-0.0592453790018226
"877",-0.0547551481931805
"878",-0.0756230115898688
"879",0.0105391927331766
"880",-0.19366304498044
"881",-0.0228963356189524
"882",-0.0474444183500964
"883",-0.00271454902258483
"884",-0.072499120757584
"885",-0.0680088899489419
"886",-0.0888767533456303
"887",-0.00271454902258483
"888",-0.206916786736201
"889",-0.0293759045925981
"890",-0.053923987323742
"891",-0.00919411799623049
"892",-0.0789786897312297
"893",-0.0744884589225876
"894",-0.0953563223192759
"895",-0.00919411799623049
"896",-0.213396355709847
"897",-0.0244918231333031
"898",-0.0490399058644471
"899",-0.00431003653693551
"900",-0.0740946082719347
"901",-0.0696043774632926
"902",-0.090472240859981
"903",-0.00431003653693551
"904",-0.208512274250552
"905",-0.0342157699419658
"906",-0.0587638526731098
"907",-0.0140339833455982
"908",-0.0838185550805974
"909",-0.0793283242719554
"910",-0.100196187668644
"911",-0.0140339833455982
"912",-0.218236221059215
"913",-0.0344331908536333
"914",-0.0589812735847772
"915",-0.0142514042572657
"916",-0.0840359759922649
"917",-0.0795457451836228
"918",-0.100413608580311
"919",-0.0142514042572657
"920",-0.218453641970882
"921",-0.0226435557192417
"922",-0.0471916384503857
"923",-0.0024617691228741
"924",-0.0722463408578733
"925",-0.0677561100492312
"926",-0.0886239734459195
"927",-0.0024617691228741
"928",-0.20666400683649
"929",-0.0235678541839661
"930",-0.0481159369151101
"931",-0.00338606758759852
"932",-0.0731706393225977
"933",-0.0686804085139556
"934",-0.089548271910644
"935",-0.00338606758759852
"936",-0.207588305301215
"937",-0.0211955039249005
"938",-0.0457435866560445
"939",-0.00101371732853295
"940",-0.0707982890635321
"941",-0.0663080582548901
"942",-0.0871759216515784
"943",-0.00101371732853295
"944",-0.205215955042149
"945",-0.0263879976805583
"946",-0.0509360804117023
"947",-0.00620621108419073
"948",-0.0759907828191899
"949",-0.0715005520105478
"950",-0.0923684154072362
"951",-0.00620621108419073
"952",-0.210408448797807
"953",-0.0105021914619101
"954",-0.0350502741930541
"955",0.00967959513445749
"956",-0.0601049766005417
"957",-0.0556147457918996
"958",-0.076482609188588
"959",0.00967959513445749
"960",-0.194522642579159
"961",-0.0183348046803076
"962",-0.0428828874114515
"963",0.00184698191606003
"964",-0.0679375898189392
"965",-0.0634473590102971
"966",-0.0843152224069854
"967",0.00184698191606003
"968",-0.202355255797556
"969",-0.0115561243596858
"970",-0.0361042070908297
"971",0.00862566223668182
"972",-0.0611589094983174
"973",-0.0566686786896753
"974",-0.0775365420863636
"975",0.00862566223668182
"976",-0.195576575476935
"977",-0.0231484445907881
"978",-0.0476965273219321
"979",-0.00296665799442053
"980",-0.0727512297294197
"981",-0.0682609989207776
"982",-0.089128862317466
"983",-0.00296665799442053
"984",-0.207168895708037
"985",-0.0215072218097703
"986",-0.0460553045409142
"987",-0.00132543521340267
"988",-0.0711100069484019
"989",-0.0666197761397598
"990",-0.0874876395364481
"991",-0.00132543521340267
"992",-0.205527672927019
"993",-0.0298458508559634
"994",-0.0543939335871073
"995",-0.00966406425959576
"996",-0.079448635994595
"997",-0.0749584051859529
"998",-0.0958262685826412
"999",-0.00966406425959576
"1000",-0.213866301973212
"1001",-0.0294137553883047
"1002",-0.0539618381194487
"1003",-0.00923196879193711
"1004",-0.0790165405269363
"1005",-0.0745263097182942
"1006",-0.0953941731149826
"1007",-0.00923196879193711
"1008",-0.213434206505553
"1009",-0.00668849680005223
"1010",-0.0312365795311962
"1011",0.0134932897963154
"1012",-0.0562912819386838
"1013",-0.0518010511300417
"1014",-0.0726689145267301
"1015",0.0134932897963154
"1016",-0.190708947917301
"1017",-0.0156058774136909
"1018",-0.0401539601448349
"1019",0.0045759091826767
"1020",-0.0652086625523225
"1021",-0.0607184317436804
"1022",-0.0815862951403687
"1023",0.0045759091826767
"1024",-0.19962632853094
"1025",-0.0186018135395898
"1026",-0.0431498962707337
"1027",0.00157997305677782
"1028",-0.0682045986782214
"1029",-0.0637143678695793
"1030",-0.0845822312662676
"1031",0.00157997305677782
"1032",-0.202622264656839
"1033",-0.0217854975185219
"1034",-0.0463335802496658
"1035",-0.00160371092215428
"1036",-0.0713882826571535
"1037",-0.0668980518485114
"1038",-0.0877659152451997
"1039",-0.00160371092215428
"1040",-0.205805948635771
"1041",-0.0265600604698193
"1042",-0.0511081432009632
"1043",-0.00637827387345169
"1044",-0.0761628456084509
"1045",-0.0716726147998088
"1046",-0.0925404781964971
"1047",-0.00637827387345169
"1048",-0.210580511587068
"1049",-0.0217269542436043
"1050",-0.0462750369747482
"1051",-0.00154516764723667
"1052",-0.0713297393822359
"1053",-0.0668395085735938
"1054",-0.0877073719702821
"1055",-0.00154516764723667
"1056",-0.205747405360853
"1057",-0.0330392841233333
"1058",-0.0575873668544773
"1059",-0.0128574975269657
"1060",-0.0826420692619649
"1061",-0.0781518384533229
"1062",-0.0990197018500112
"1063",-0.0128574975269657
"1064",-0.217059735240582
"1065",-0.0324352627872031
"1066",-0.0569833455183471
"1067",-0.0122534761908355
"1068",-0.0820380479258347
"1069",-0.0775478171171926
"1070",-0.0984156805138809
"1071",-0.0122534761908355
"1072",-0.216455713904452
"1073",-0.0183118794052461
"1074",-0.0428599621363901
"1075",0.00186990719112146
"1076",-0.0679146645438777
"1077",-0.0634244337352357
"1078",-0.084292297131924
"1079",0.00186990719112146
"1080",-0.202332330522495
"1081",-0.00187942383126938
"1082",-0.0264275065628681
"1083",0.0183023627650982
"1084",-0.051482208969901
"1085",-0.0469919781617136
"1086",-0.0678598415579472
"1087",0.0183023627650982
"1088",-0.185899874948518
"1089",0.00239278877324978
"1090",-0.0221552939574394
"1091",0.0225745753696174
"1092",-0.0472099963653818
"1093",-0.042719765556285
"1094",-0.0635876289534281
"1095",0.0225745753696174
"1096",-0.181627662343999
"1097",-0.00740233238957444
"1098",-0.0319504151207184
"1099",0.0127794542067932
"1100",-0.057005117528206
