"","x"
"178",0.0219759362162399
"179",0.0982440965107223
"180",0.0071154788051544
"181",0.0129058898636494
"182",0.013176791444824
"183",0.0982440965107223
"184",-0.0251166001033312
"185",0.071959311240029
"186",0.0334358028415451
"187",0.109703963136031
"188",0.0185753454304596
"189",0.0243657564889546
"190",0.0246366580701327
"191",0.109703963136031
"192",-0.013656733478026
"193",0.0696321812599408
"194",0.0311086728614569
"195",0.107376833155939
"196",0.0162482154503714
"197",0.0220386265088663
"198",0.0223095280900409
"199",0.107376833155939
"200",-0.0159838634581142
"201",0.0690327318766251
"202",0.0305092234781412
"203",0.106777383772627
"204",0.0156487660670557
"205",0.0214391771255507
"206",0.0217100787067288
"207",0.106777383772627
"208",-0.0165833128414299
"209",0.0411816620536882
"210",0.00265815365520439
"211",0.0789263139496903
"212",-0.0122023037558812
"213",-0.00641189269738618
"214",-0.00614099111620803
"215",0.0789263139496903
"216",-0.0444343826643667
"217",0.0695305087756211
"218",0.0310070003771372
"219",0.10727516067162
"220",0.0161465429660517
"221",0.0219369540245467
"222",0.0222078556057212
"223",0.10727516067162
"224",-0.0160855359424339
"225",0.0673783672384403
"226",0.0288548588399564
"227",0.105123019134439
"228",0.0139944014288709
"229",0.0197848124873659
"230",0.0200557140685405
"231",0.105123019134439
"232",-0.0182376774796147
"233",0.0670248641058002
"234",0.0285013557073164
"235",0.104769516001799
"236",0.0136408982962308
"237",0.0194313093547258
"238",0.0197022109359004
"239",0.104769516001799
"240",-0.0185911806122547
"241",0.0608888078000156
"242",0.0223652994015318
"243",0.0986334596960177
"244",0.00750484199044621
"245",0.0132952530489412
"246",0.0135661546301193
"247",0.0986334596960177
"248",-0.0247272369180394
"249",0.0569714568995394
"250",0.0184479485010556
"251",0.0947161087955379
"252",0.00358749108997003
"253",0.00937790214846501
"254",0.00964880372963961
"255",0.0947161087955379
"256",-0.0286445878185155
"257",0.0841549145494724
"258",0.0456314061509886
"259",0.121899566445475
"260",0.030770948739903
"261",0.036561359798398
"262",0.0368322613795762
"263",0.121899566445475
"264",-0.00146113016858251
"265",0.0856160447181189
"266",0.0470925363196351
"267",0.123360696614117
"268",0.0322320789085495
"269",0.0380224899670445
"270",0.0382933915482191
"271",0.123360696614117
"272",6.3948846218409e-14
"273",0.0937776813875679
"274",0.0552541729890841
"275",0.13152233328357
"276",0.0403937155779985
"277",0.0461841266364935
"278",0.0464550282176717
"279",0.13152233328357
"280",0.00816163666951297
"281",0.0572976434753087
"282",0.0187741350768249
"283",0.0950422953713073
"284",0.00391367766573936
"285",0.00970408872423434
"286",0.00997499030540894
"287",0.0950422953713073
"288",-0.0283184012427462
"289",0.0593088755787434
"290",0.0207853671802596
"291",0.0970535274747419
"292",0.00592490976917404
"293",0.011715320827669
"294",0.0119862224088436
"295",0.0970535274747419
"296",-0.0263071691393115
"297",0.0714993780962843
"298",0.0329758696978004
"299",0.109244029992286
"300",0.0181154122867149
"301",0.0239058233452099
"302",0.024176724926388
"303",0.109244029992286
"304",-0.0141166666217707
"305",0.0562120567187741
"306",0.0176885483202902
"307",0.0939567086147726
"308",0.00282809090920466
"309",0.00861850196769964
"310",0.00888940354887424
"311",0.0939567086147726
"312",-0.0294039879992809
"313",0.0450014084636265
"314",0.00647790006514271
"315",0.0827460603596251
"316",-0.00838255734594284
"317",-0.00259214628744786
"318",-0.00232124470627326
"319",0.0827460603596251
"320",-0.0406146362544284
"321",0.0670603544777286
"322",0.0285368460792448
"323",0.104805006373731
"324",0.0136763886681592
"325",0.0194667997266542
"326",0.0197377013078324
"327",0.104805006373731
"328",-0.0185556902403263
"329",0.0698257079227993
"330",0.0313021995243155
"331",0.107570359818801
"332",0.0164417421132299
"333",0.0222321531717249
"334",0.022503054752903
"335",0.107570359818801
"336",-0.0157903367952557
"337",0.0719951468224309
"338",0.0334716384239471
"339",0.109739798718433
"340",0.0186111810128615
"341",0.0244015920713565
"342",0.0246724936525347
"343",0.109739798718433
"344",-0.013620897895624
"345",0.0632009821668085
"346",0.0246774737683246
"347",0.100945634062811
"348",0.00981701635723908
"349",0.0156074274157341
"350",0.0158783289969122
"351",0.100945634062811
"352",-0.0224150625512465
"353",0.0649985370405481
"354",0.0264750286420643
"355",0.102743188936547
"356",0.0116145712309788
"357",0.0174049822894737
"358",0.0176758838706483
"359",0.102743188936547
"360",-0.0206175076775068
"361",0.0445960377511625
"362",0.00607252935267866
"363",0.0823406896471646
"364",-0.00878792805840689
"365",-0.00299751699991191
"366",-0.00272661541873376
"367",0.0823406896471646
"368",-0.0410200069668925
"369",0.0436797941776952
"370",0.00515628577921134
"371",0.0814244460736937
"372",-0.0097041716318742
"373",-0.00391376057337922
"374",-0.00364285899220462
"375",0.0814244460736937
"376",-0.0419362505403598
"377",0.0435446829354369
"378",0.00502117453695305
"379",0.081289334831439
"380",-0.00983928287413249
"381",-0.00404887181563751
"382",-0.00377797023445936
"383",0.081289334831439
"384",-0.0420713617826181
"385",0.0429377535959006
"386",0.00441424519741673
"387",0.0806824054919026
"388",-0.0104462122136688
"389",-0.00465580115517383
"390",-0.00438489957399568
"391",0.0806824054919026
"392",-0.0426782911221544
"393",0.050277015718585
"394",0.0117535073201012
"395",0.0880216676145871
"396",-0.00310695009098438
"397",0.0026834609675106
"398",0.00295436254868875
"399",0.0880216676145871
"400",-0.0353390289994699
"401",0.0384038693100948
"402",-0.000119639088389079
"403",0.0761485212060933
"404",-0.0149800964994746
"405",-0.00918968544097964
"406",-0.00891878385980505
"407",0.0761485212060933
"408",-0.0472121754079602
"409",0.0533118067898997
"410",0.0147882983914158
"411",0.0910564586859017
"412",-7.21590196697264e-05
"413",0.00571825203882526
"414",0.00598915362000341
"415",0.0910564586859017
"416",-0.0323042379281553
"417",0.0426538807669417
"418",0.00413037236845781
"419",0.0803985326629402
"420",-0.0107300850426277
"421",-0.00493967398413275
"422",-0.00466877240295815
"423",0.0803985326629402
"424",-0.0429621639511133
"425",0.0501168257183693
"426",0.0115933173198854
"427",0.0878614776143678
"428",-0.0032671400912001
"429",0.00252327096729488
"430",0.00279417254846948
"431",0.0878614776143678
"432",-0.0354992189996857
"433",0.0522706971145794
"434",0.0137471887160956
"435",0.0900153490105815
"436",-0.0011132686949864
"437",0.00467714236350503
"438",0.00494804394468318
"439",0.0900153490105815
"440",-0.033345347603472
"441",0.0369779428894823
"442",-0.00154556550900153
"443",0.0747225947854808
"444",-0.0164060229200906
"445",-0.0106156118615921
"446",-0.0103447102804175
"447",0.0747225947854808
"448",-0.0486381018285762
"449",0.0629828372499155
"450",0.0244593288514316
"451",0.100727489145918
"452",0.00959887144034965
"453",0.0153892824988411
"454",0.0156601840800192
"455",0.100727489145918
"456",-0.0226332074681359
"457",0.0504782050395782
"458",0.0119546966410944
"459",0.0882228569355803
"460",-0.00290576076999116
"461",0.00288465028850382
"462",0.00315555186968197
"463",0.0882228569355803
"464",-0.0351378396784767
"465",0.0511431837780663
"466",0.0126196753795824
"467",0.0888878356740648
"468",-0.00224078203150313
"469",0.00354962902699185
"470",0.00382053060816645
"471",0.0888878356740648
"472",-0.0344728609399887
"473",0.0682274186186049
"474",0.0297039102201211
"475",0.105972070514603
"476",0.0148434528090355
"477",0.0206338638675305
"478",0.0209047654487051
"479",0.105972070514603
"480",-0.01738862609945
"481",0.0516215268405418
"482",0.0130980184420579
"483",0.0893661787365438
"484",-0.00176243896902761
"485",0.00402797208946737
"486",0.00429887367064552
"487",0.0893661787365438
"488",-0.0339945178775132
"489",0.0466225952128383
"490",0.00809908681435445
"491",0.0843672471088368
"492",-0.0067613705967311
"493",-0.000970959538236116
"494",-0.000700057957061517
"495",0.0843672471088368
"496",-0.0389934495052167
"497",0.0459351827232197
"498",0.00741167432473588
"499",0.0836798346192182
"500",-0.00744878308634966
"501",-0.00165837202785468
"502",-0.00138747044668008
"503",0.0836798346192182
"504",-0.0396808619948352
"505",0.038403278929124
"506",-0.000120229469359856
"507",0.0761479308251225
"508",-0.0149806868804454
"509",-0.00919027582195042
"510",-0.00891937424077582
"511",0.0761479308251225
"512",-0.047212765788931
"513",0.0642248886660468
"514",0.025701380267563
"515",0.101969540562049
"516",0.0108409228564774
"517",0.0166313339149724
"518",0.0169022354961506
"519",0.101969540562049
"520",-0.0213911560520081
"521",0.0402817735277026
"522",0.00175826512921873
"523",0.0780264254237046
"524",-0.0131021922818668
"525",-0.00731178122337184
"526",-0.00704087964219369
"527",0.0780264254237046
"528",-0.0453342711903524
"529",0.05141559093558
"530",0.0128920825370962
"531",0.0891602428315785
"532",-0.00196837487398938
"533",0.00382203618450561
"534",0.0040929377656802
"535",0.0891602428315785
"536",-0.0342004537824749
"537",0.0566939268214561
"538",0.0181704184229723
"539",0.0944385787174546
"540",0.00330996101188674
"541",0.00910037207038172
"542",0.00937127365155632
"543",0.0944385787174546
"544",-0.0289221178965988
"545",0.0613663251025081
"546",0.0228428167040242
"547",0.0991109769985101
"548",0.00798235929293867
"549",0.0137727703514336
"550",0.0140436719326118
"551",0.0991109769985101
"552",-0.0242497196155469
"553",0.060118739385409
"554",0.0215952309869252
"555",0.0978633912814075
"556",0.00673477357583963
"557",0.0125251846343346
"558",0.0127960862155092
"559",0.0978633912814075
"560",-0.0254973053326459
"561",0.0441482608388313
"562",0.00562475244034744
"563",0.0818929127348333
"564",-0.00923570497073811
"565",-0.00344529391224313
"566",-0.00317439233106498
"567",0.0818929127348333
"568",-0.0414677838792237
"569",0.0512346782318573
"570",0.0127111698333735
"571",0.0889793301278594
"572",-0.00214928757771204
"573",0.00364112348078294
"574",0.00391202506196109
"575",0.0889793301278594
"576",-0.0343813664861976
"577",0.0569901050714421
"578",0.0184665966729582
"579",0.0947347569674406
"580",0.0036061392618727
"581",0.00939655032036768
"582",0.00966745190154228
"583",0.0947347569674406
"584",-0.0286259396466129
"585",0.0525901536293709
"586",0.0140666452308871
"587",0.0903348055253694
"588",-0.000793812180198472
"589",0.00499659887829651
"590",0.00526750045947111
"591",0.0903348055253694
"592",-0.033025891088684
"593",0.0515328100671582
"594",0.0130093016686743
"595",0.0892774619631602
"596",-0.00185115574241124
"597",0.00393925531608375
"598",0.0042101568972619
"599",0.0892774619631602
"600",-0.0340832346508968
"601",0.0453696770994618
"602",0.00684616870097798
"603",0.0831143289954603
"604",-0.00801428871010756
"605",-0.00222387765161258
"606",-0.00195297607043798
"607",0.0831143289954603
"608",-0.0402463676185931
"609",0.0463063311331027
"610",0.00778282273461883
"611",0.0840509830291047
"612",-0.00707763467646672
"613",-0.00128722361797173
"614",-0.00101632203679358
"615",0.0840509830291047
"616",-0.0393097135849523
"617",0.0514579623252445
"618",0.0129344539267606
"619",0.089202614221243
"620",-0.00192600348432492
"621",0.00386440757417006
"622",0.00413530915534466
"623",0.089202614221243
"624",-0.0341580823928105
"625",0.0560821926820374
"626",0.0175586842835536
"627",0.0938268445780395
"628",0.00269822687246801
"629",0.00848863793096299
"630",0.00875953951214115
"631",0.0938268445780395
"632",-0.0295338520360175
"633",0.0450794305598166
"634",0.00655592216133272
"635",0.0828240824558186
"636",-0.00830453524975283
"637",-0.00251412419125785
"638",-0.0022432226100797
"639",0.0828240824558186
"640",-0.0405366141582384
"641",0.0545404995291996
"642",0.0160169911307158
"643",0.0922851514252017
"644",0.0011565337196302
"645",0.00694694477812519
"646",0.00721784635930334
"647",0.0922851514252017
"648",-0.0310755451888554
"649",0.0382479166093752
"650",-0.000275591789108631
"651",0.0759925685053737
"652",-0.0151360492001942
"653",-0.0093456381416992
"654",-0.0090747365605246
"655",0.0759925685053737
"656",-0.0473681281086797
"657",0.0490522541461118
"658",0.010528745747628
"659",0.0867969060421103
"660",-0.00433171166345758
"661",0.0014586993950374
"662",0.001729600976212
"663",0.0867969060421103
"664",-0.0365637905719431
"665",0.0539647389162177
"666",0.0154412305177338
"667",0.0917093908122162
"668",0.000580773106644727
"669",0.00637118416514326
"670",0.00664208574631786
"671",0.0917093908122162
"672",-0.0316513058018408
"673",0.0586091793077479
"674",0.0200856709092641
"675",0.0963538312037464
"676",0.0052252134981785
"677",0.0110156245566735
"678",0.0112865261378481
"679",0.0963538312037464
"680",-0.0270068654103071
"681",0.0498690361150373
"682",0.0113455277165535
"683",0.0876136880110359
"684",-0.00351492969453204
"685",0.00227548136396294
"686",0.00254638294513754
"687",0.0876136880110359
"688",-0.0357470086030176
"689",0.0603400489957977
"690",0.0218165405973139
"691",0.0980847008917962
"692",0.00695608318622831
"693",0.0127464942447233
"694",0.0130173958258979
"695",0.0980847008917962
"696",-0.0252759957222572
"697",0.0564633798780179
"698",0.017939871479534
"699",0.0942080317740199
"700",0.00307941406844847
"701",0.00886982512694345
"702",0.0091407267081216
"703",0.0942080317740199
"704",-0.0291526648400371
"705",0.0499392726595254
"706",0.0114157642610415
"707",0.0876839245555274
"708",-0.00344469315004403
"709",0.00234571790845095
"710",0.0026166194896291
"711",0.0876839245555274
"712",-0.0356767720585296
"713",0.0507425813364222
"714",0.0122190729379383
"715",0.0884872332324242
"716",-0.00264138447314721
"717",0.00314902658534777
"718",0.00341992816652592
"719",0.0884872332324242
"720",-0.0348734633816328
"721",0.0576273619095495
"722",0.0191038535110657
"723",0.0953720138055516
"724",0.00424339609998015
"725",0.0100338071584751
"726",0.0103047087396533
"727",0.0953720138055516
"728",-0.0279886828085054
"729",0.0668706569171071
"730",0.0283471485186233
"731",0.104615308813106
"732",0.0134866911075378
"733",0.0192771021660327
"734",0.0195480037472073
"735",0.104615308813106
"736",-0.0187453878009478
"737",0.0584354011531616
"738",0.0199118927546778
"739",0.0961800530491601
"740",0.0050514353435922
"741",0.0108418464020872
"742",0.0111127479832618
"743",0.0961800530491601
"744",-0.0271806435648934
"745",0.0672043333067265
"746",0.0286808249082426
"747",0.104948985202725
"748",0.0138203674971571
"749",0.0196107785556521
"750",0.0198816801368267
"751",0.104948985202725
"752",-0.0184117114113285
"753",0.0514886249079609
"754",0.0129651165094771
"755",0.089233276803963
"756",-0.00189534090160848
"757",0.0038950701568865
"758",0.00416597173806466
"759",0.089233276803963
"760",-0.034127419810094
"761",0.0750134327104384
"762",0.0364899243119545
"763",0.112758084606437
"764",0.021629466900869
"765",0.027419877959364
"766",0.0276907795405386
"767",0.112758084606437
"768",-0.0106026120076166
"769",0.0718611372516698
"770",0.0333376288531859
"771",0.109605789147672
"772",0.0184771714421004
"773",0.0242675825005954
"774",0.0245384840817735
"775",0.109605789147672
"776",-0.0137549074663852
"777",0.035892800025163
"778",-0.0026307083733208
"779",0.0736374519211616
"780",-0.0174911657844063
"781",-0.0117007547259114
"782",-0.0114298531447368
"783",0.0736374519211616
"784",-0.0497232446928919
"785",0.0485599722263856
"786",0.0100364638279018
"787",0.0863046241223842
"788",-0.00482399358318375
"789",0.000966417475311232
"790",0.00123731905648583
"791",0.0863046241223842
"792",-0.0370560724916693
"793",0.0342045665891
"794",-0.00431894180938386
"795",0.0719492184850985
"796",-0.0191793992204694
"797",-0.0133889881619744
"798",-0.0131180865807998
"799",0.0719492184850985
"800",-0.051411478128955
"801",0.0405674031255323
"802",0.00204389472704847
"803",0.0783120550215344
"804",-0.0128165626840371
"805",-0.0070261516255421
"806",-0.00675525004436395
"807",0.0783120550215344
"808",-0.0450486415925226
"809",0.0358470920022569
"810",-0.00267641639622695
"811",0.073591743898259
"812",-0.0175368738073125
"813",-0.0117464627488175
"814",-0.0114755611676394
"815",0.073591743898259
"816",-0.0497689527157981
"817",0.0320738424118652
"818",-0.00644966598661867
"819",0.0698184943078672
"820",-0.0213101233977042
"821",-0.0155197123392092
"822",-0.0152488107580311
"823",0.0698184943078672
"824",-0.0535422023061898
"825",0.0422469722941621
"826",0.00372346389567824
"827",0.0799916241901606
"828",-0.0111369935154073
"829",-0.00534658245691233
"830",-0.00507568087573773
"831",0.0799916241901606
"832",-0.0433690724238929
"833",0.0412895858705333
"834",0.00276607747204949
"835",0.0790342377665354
"836",-0.0120943799390361
"837",-0.00630396888054108
"838",-0.00603306729936293
"839",0.0790342377665354
"840",-0.0443264588475216
"841",0.0452126947465388
"842",0.00668918634805493
"843",0.0829573466425408
"844",-0.00817127106303062
"845",-0.00238086000453563
"846",-0.00210995842335748
"847",0.0829573466425408
"848",-0.0404033499715162
"849",0.038140464984064
"850",-0.000383043414419859
"851",0.0758851168800661
"852",-0.0152435008255054
"853",-0.00945308976701043
"854",-0.00918218818583227
"855",0.0758851168800661
"856",-0.047475579733991
"857",0.0633377102338208
"858",0.024814201835337
"859",0.101082362129823
"860",0.00995374442425145
"861",0.0157441554827464
"862",0.0160150570639246
"863",0.101082362129823
"864",-0.0222783344842341
"865",0.0725678373775054
"866",0.0340443289790215
"867",0.110312489273507
"868",0.019183871567936
"869",0.024974282626431
"870",0.0252451842076091
"871",0.110312489273507
"872",-0.0130482073405496
"873",0.0598488800977819
"874",0.021325371699298
"875",0.0975935319937804
"876",0.0064649142882125
"877",0.0122553253467075
"878",0.0125262269278821
"879",0.0975935319937804
"880",-0.0257671646202731
"881",0.0385385449902351
"882",1.50365917512829e-05
"883",0.0762831968862336
"884",-0.0148454208193343
"885",-0.00905500976083928
"886",-0.00878410817966468
"887",0.0762831968862336
"888",-0.0470774997278198
"889",0.034224356934434
"890",-0.0042991514640498
"891",0.0719690088304326
"892",-0.0191596088751389
"893",-0.0133691978166404
"894",-0.0130982962354658
"895",0.0719690088304326
"896",-0.0513916877836245
"897",0.0307166559349241
"898",-0.00780685246355972
"899",0.0684613078309262
"900",-0.0226673098746453
"901",-0.0168768988161503
"902",-0.0166059972349721
"903",0.0684613078309262
"904",-0.0548993887831308
"905",0.0260194967533636
"906",-0.0125040116451203
"907",0.0637641486493621
"908",-0.0273644690562058
"909",-0.0215740579977108
"910",-0.0213031564165362
"911",0.0637641486493621
"912",-0.0595965479646914
"913",0.0265923246063124
"914",-0.0119311837921714
"915",0.0643369765023145
"916",-0.0267916412032569
"917",-0.021001230144762
"918",-0.0207303285635838
"919",0.0643369765023145
"920",-0.0590237201117425
"921",0.0273277719045169
"922",-0.011195736493967
"923",0.0650724238005189
"924",-0.0260561939050525
"925",-0.0202657828465576
"926",-0.0199948812653794
"927",0.0650724238005189
"928",-0.0582882728135381
"929",0.0265520903170184
"930",-0.0119714180814654
"931",0.0642967422130205
"932",-0.0268318754925509
"933",-0.021041464434056
"934",-0.0207705628528778
"935",0.0642967422130205
"936",-0.0590639544010365
"937",0.0373814888574096
"938",-0.00114201954107429
"939",0.0751261407534081
"940",-0.0160024769521598
"941",-0.0102120658936649
"942",-0.00994116431249026
"943",0.0751261407534081
"944",-0.0482345558606454
"945",0.0318008772633362
"946",-0.00672263113514759
"947",0.0695455291593348
"948",-0.0215830885462331
"949",-0.0157926774877382
"950",-0.0155217759065636
"951",0.0695455291593348
"952",-0.0538151674547187
"953",0.0597133638968508
"954",0.0211898554983669
"955",0.0974580157928493
"956",0.00632939808728139
"957",0.0121198091457764
"958",0.012390710726951
"959",0.0974580157928493
"960",-0.0259026808212042
"961",0.0491435984847968
"962",0.0106200900863129
"963",0.0868882503807988
"964",-0.00424036732477262
"965",0.00155004373372236
"966",0.00182094531490051
"967",0.0868882503807988
"968",-0.0364724462332582
"969",0.04392058971602
"970",0.00539708131753613
"971",0.081665241612022
"972",-0.00946337609354941
"973",-0.00367296503505443
"974",-0.00340206345387628
"975",0.081665241612022
"976",-0.041695455002035
"977",0.0325126106945497
"978",-0.00601089770393415
"979",0.0702572625905482
"980",-0.0208713551150197
"981",-0.0150809440565247
"982",-0.0148100424753501
"983",0.0702572625905482
"984",-0.0531034340235053
"985",0.0288768809273208
"986",-0.00964662747116307
"987",0.0666215328233193
"988",-0.0245070848822486
"989",-0.0187166738237536
"990",-0.018445772242579
"991",0.0666215328233193
"992",-0.0567391637907342
"993",0.0373566406476691
"994",-0.00116686775081476
"995",0.0751012925436676
"996",-0.0160273251619003
"997",-0.0102369141034053
"998",-0.00996601252223073
"999",0.0751012925436676
"1000",-0.0482594040703859
"1001",0.0256011490149142
"1002",-0.0129223593835697
"1003",0.0633458009109162
"1004",-0.0277828167946552
"1005",-0.0219924057361602
"1006",-0.0217215041549821
"1007",0.0633458009109162
"1008",-0.0600148957031408
"1009",0.0654010442016606
"1010",0.0268775358031768
"1011",0.103145696097659
"1012",0.0120170783920912
"1013",0.0178074894505862
"1014",0.0180783910317608
"1015",0.103145696097659
"1016",-0.0202150005163944
"1017",0.0509763358323028
"1018",0.0124528274338189
"1019",0.0887209877283013
"1020",-0.00240762997726662
"1021",0.00338278108122836
"1022",0.00365368266240296
"1023",0.0887209877283013
"1024",-0.0346397088857522
"1025",0.0287511788015102
"1026",-0.00977232959697361
"1027",0.0664958306975088
"1028",-0.0246327870080592
"1029",-0.0188423759495642
"1030",-0.0185714743683896
"1031",0.0664958306975088
"1032",-0.0568648659165447
"1033",0.0490590593422553
"1034",0.0105355509437715
"1035",0.0868037112382538
"1036",-0.00432490646731409
"1037",0.00146550459118089
"1038",0.00173640617235549
"1039",0.0868037112382538
"1040",-0.0365569853757997
"1041",0.0449192298406338
"1042",0.00639572144214995
"1043",0.0826638817366359
"1044",-0.0084647359689356
"1045",-0.00267432491044062
"1046",-0.00240342332926247
"1047",0.0826638817366359
"1048",-0.0406968148774212
"1049",0.0483192883814851
"1050",0.0097957799830013
"1051",0.0860639402774872
"1052",-0.00506467742808425
"1053",0.00072573363041073
"1054",0.000996635211588881
"1055",0.0860639402774872
"1056",-0.0372967563365698
"1057",0.0271503339760599
"1058",-0.0113731744224239
"1059",0.0648949858720584
"1060",-0.0262336318335095
"1061",-0.0204432207750145
"1062",-0.0201723191938399
"1063",0.0648949858720584
"1064",-0.058465710741995
"1065",0.0305201607177636
"1066",-0.0080033476807202
"1067",0.0682648126137622
"1068",-0.0228638050918057
"1069",-0.0170733940333108
"1070",-0.0168024924521362
"1071",0.0682648126137622
"1072",-0.0550958840002913
"1073",0.0293201175612054
"1074",-0.00920339083727839
"1075",0.0670647694572075
"1076",-0.0240638482483639
"1077",-0.018273437189869
"1078",-0.0180025356086908
"1079",0.0670647694572075
"1080",-0.0562959271568495
"1081",0.0587281301214837
"1082",0.0202046217229999
"1083",0.0964727820174822
"1084",0.00534416431191431
"1085",0.0111345753704093
"1086",0.0114054769515839
"1087",0.0964727820174822
"1088",-0.0268879145965712
"1089",0.0614851602222757
"1090",0.0229616518237918
"1091",0.0992298121182742
"1092",0.00810119441270629
"1093",0.0138916054712013
"1094",0.0141625070523759
"1095",0.0992298121182742
"1096",-0.0241308844957793
"1097",0.0654168500382184
"1098",0.0268933416397346
"1099",0.10316150193422
"1100",0.012032884228649
"1101",0.017823295287144
"1102",0.0180941968683221
"1103",0.10316150193422
"1104",-0.0201991946798366
"1105",0.0400480712409887
"1106",0.00152456284250491
"1107",0.0777927231369873
"1108",-0.0133358945685806
"1109",-0.00754548351008566
"1110",-0.00727458192891106
"1111",0.0777927231369873
"1112",-0.0455679734770662
"1113",0.0449537580321504
"1114",0.00643024963366656
"1115",0.0826984099281525
"1116",-0.00843020777741899
"1117",-0.002639796718924
"1118",-0.00236889513774585
"1119",0.0826984099281525
"1120",-0.0406622866859045
"1121",0.0497403914893297
"1122",0.0112168830908459
"1123",0.0874850433853318
"1124",-0.00364357432023965
"1125",0.00214683673825533
"1126",0.00241773831943348
"1127",0.0874850433853318
"1128",-0.0358756532287252
"1129",0.0439121187675049
"1130",0.00538861036902105
"1131",0.081656770663507
"1132",-0.0094718470420645
"1133",-0.00368143598356951
"1134",-0.00341053440239136
"1135",0.081656770663507
"1136",-0.0417039259505501
"1137",0.0620693539577033
