"Id","WnvPresent"
339,0.0242638658020456
340,0.018502720347681
341,0.0335965150115093
342,0.0338954111170863
343,0.0320121644120923
344,0.046931941936678
345,0.0252829789613243
346,0.0566887047825698
347,0.0242638658020456
348,0.018502720347681
349,0.0335965150115093
350,0.0338954111170863
351,0.0320121644120923
352,0.046931941936678
353,0.0252829789613243
354,0.0566887047825698
355,0.0242638658020456
356,0.018502720347681
357,0.0335965150115093
358,0.0338954111170863
359,0.0320121644120923
360,0.046931941936678
361,0.0252829789613243
362,0.0566887047825698
363,0.0242638658020456
364,0.018502720347681
365,0.0335965150115093
366,0.0338954111170863
367,0.0320121644120923
368,0.0469319419366781
369,0.0252829789613245
370,0.0566887047825702
371,0.0242638658020459
372,0.0185027203476813
373,0.0335965150115096
374,0.0338954111170866
375,0.0320121644120925
376,0.0469319419366794
377,0.0252829789613258
378,0.0566887047825714
379,0.0242638658020471
380,0.0185027203476826
381,0.0335965150115108
382,0.0338954111170879
383,0.0320121644120937
384,0.0338689108993459
385,0.0122199790708099
386,0.0436256366520465
387,0.0112008023674087
388,0.00543967341586129
389,0.0205334733502983
390,0.0208321806494728
391,0.0189490390719575
392,0.082786746793095
393,0.0611377983817675
394,0.0925434983066709
395,0.0601186461961406
396,0.0543575047995443
397,0.069451321142815
398,0.0697500217171641
399,0.0678668813054701
400,0.0850284818005426
401,0.0633795370022846
402,0.0947852291564379
403,0.0623603741766515
404,0.0565992337744343
405,0.071693056379685
406,0.0719917419537646
407,0.0701086087542379
408,0.0495695768234315
409,0.0279206435348628
410,0.0593263062090016
411,0.0269014565611336
412,0.0211403306440827
413,0.0362341240976987
414,0.0365327985925708
415,0.0346496757916427
416,0.0299688173549571
417,0.00831988481010176
418,0.0397255446610054
419,0.00730071573121754
420,0.00153957969316224
421,0.0166333764751611
422,0.0169320828372095
423,0.0150489431135454
424,0.0489420501241839
425,0.0272931172559745
426,0.0586987798014234
427,0.0262739334852975
428,0.0205128068399769
429,0.0356066086522659
430,0.0359052911036678
431,0.0340221616179234
432,0.0457691347885238
433,0.0241201784750015
434,0.0555258924902441
435,0.0231010579511751
436,0.0173399138577478
437,0.0324336993405566
438,0.0327325346852203
439,0.0308493253714129
440,0.0760648256636879
441,0.0544158735925653
442,0.0858215815826126
443,0.0533967329596371
444,0.0476355875421014
445,0.0627293963000672
446,0.063028111584922
447,0.0611449638542969
448,0.0664808791797448
449,0.0448319297830132
450,0.0762376303847257
451,0.0438127849020269
452,0.0380516393007377
453,0.0531454365159603
454,0.0534441103682178
455,0.0515609902921944
456,0.0396281307354334
457,0.0179791990185227
458,0.0493848564383714
459,0.0169600173075703
460,0.011198889737761
461,0.0262926892477812
462,0.0265913563326788
463,0.024708237225957
464,0.054190808032135
465,0.0325418607995399
466,0.0639475577665353
467,0.0315227143917414
468,0.0257615757127674
469,0.0408553539500884
470,0.0411540668059402
471,0.0392709258983099
472,0.0409702256521566
473,0.0193212885589071
474,0.0507269608792286
475,0.0183021238956476
476,0.0125409864532618
477,0.0276347798220252
478,0.0279334795470539
479,0.0260503456325314
480,0.046931941936678
481,0.0252829789613243
482,0.0566887047825698
483,0.0242638658020456
484,0.018502720347681
485,0.0335965150115093
486,0.0338954111170863
487,0.0320121644120923
488,0.046931941936678
489,0.0252829789613243
490,0.0566887047825698
491,0.0242638658020456
492,0.018502720347681
493,0.0335965150115093
494,0.0338954111170863
495,0.0320121644120923
496,0.0702364065880959
497,0.0485874520063141
498,0.0799931670265052
499,0.0475683174787941
500,0.0418071722015086
501,0.0569009526797944
502,0.0571996742285363
503,0.0553165279980877
504,0.046931941936678
505,0.0252829789613243
506,0.0566887047825698
507,0.0242638658020456
508,0.018502720347681
509,0.0335965150115093
510,0.0338954111170863
511,0.0320121644120923
512,0.0714451929330527
513,0.0497962425803967
514,0.0812019466900451
515,0.0487771028576418
516,0.0430159611167968
517,0.0581097541364522
518,0.0584084476480206
519,0.0565253148492502
520,0.0273280217505924
521,0.00567908382038411
522,0.0370847568053366
523,0.00465994622111728
524,0
525,0.0139925669358358
526,0.0142912748003947
527,0.0124081406263687
528,0.0452341967023768
529,0.0235852374701374
530,0.0549909570204374
531,0.0225661223454955
532,0.0168049759413661
533,0.0318987590873112
534,0.0321976156216159
535,0.0303143944233663
536,0.0441697517434546
537,0.0225207949067717
538,0.0539265093925448
539,0.021501679427954
540,0.015740530953258
541,0.0308343070515165
542,0.0311331207194386
543,0.0292499274195056
544,0.0469319419368336
545,0.02528297896148
546,0.0566887047827256
547,0.0242638658022014
548,0.0185027203478368
549,0.0335965150116649
550,0.033895411117242
551,0.032012164412248
552,0.0446759190236701
553,0.0230269611120931
554,0.0544326776250245
555,0.0220078444545527
556,0.0162466975683493
557,0.0313404847489238
558,0.0316393274856132
559,0.0297561137082135
560,0.0414405923658929
561,0.0197916386752141
562,0.0511973477510885
563,0.0187725223517899
564,0.0130113732248648
565,0.0281051296306905
566,0.0284039048279453
567,0.026520734709607
568,0.0859193570678612
569,0.0642704275322137
570,0.095676079274473
571,0.0632512088158159
572,0.0574900811532236
573,0.0725839468034437
574,0.0728826439730186
575,0.0709994978664571
576,0.0368518953346799
577,0.0152029519843834
578,0.0466086360710174
579,0.0141838099878986
580,0.00842266246685324
581,0.0235164762007703
582,0.0238152909491932
583,0.0219320924949942
584,0.0704032365280487
585,0.0487542729516396
586,0.0801600026853213
587,0.0477351552124489
588,0.0419739925273859
589,0.057067838354882
590,0.0573666989318781
591,0.0554834717079928
592,0.0568531910706852
593,0.035204239374853
594,0.0666099432626543
595,0.0341850984128001
596,0.0284239473795669
597,0.0435177737922614
598,0.0438165870103452
599,0.0419333862610982
600,0.0201693072628795
601,0
602,0.0299260128233504
603,0
604,0
605,0.00683390068148925
606,0.00713265904931412
607,0.00524948013092617
608,0.0397929270976757
609,0.0181440078385211
610,0.0495496318580617
611,0.0171247720761428
612,0.0113636484776571
613,0.0264575253130075
614,0.0267562621768372
615,0.0248730918912408
616,0.0253005582079069
617,0.00365163185956459
618,0.0350572722856762
619,0.00263243339753414
620,0
621,0.0119651470429382
622,0.0122638967205124
623,0.0103807266017495
624,0.0322620336325366
625,0.0106130890668673
626,0.0420187757433569
627,0.00959396215536101
628,0.00383280623469856
629,0.0189266055241201
630,0.0192254060774367
631,0.0173422195798185
632,0.0432778679047051
633,0.0216289458612901
634,0.0530345720481304
635,0.0206097150818253
636,0.0148485858362231
637,0.0299424588092073
638,0.0302411424739316
639,0.0283580043970354
640,0.066304359500594
641,0.0446554184761937
642,0.0760610974087259
643,0.0436362458597843
644,0.0378751010918199
645,0.0529689303540575
646,0.0532676308704178
647,0.0513844931531544
648,0.0384430141066876
649,0.0167940719223393
650,0.0481997531088319
651,0.0157749239459924
652,0.0100137780344861
653,0.0251075913124012
654,0.0254063723671607
655,0.0235231923953743
656,0.0401205172756463
657,0.0184715926746216
658,0.0498772285680043
659,0.0174523765231642
660,0.0116912488371821
661,0.0267851026130892
662,0.0270838110146633
663,0.0252006628614528
664,0.0738620258676765
665,0.0522130671731026
666,0.0836187875058802
667,0.0511939471330245
668,0.0454327811998574
669,0.0605266201591263
670,0.0608253879960208
671,0.05894221417994
672,0.0378650041931246
673,0.0162160592707924
674,0.0476217448449157
675,0.0151969250430059
676,0.00943577089835954
677,0.0245295967552432
678,0.0248283584080116
679,0.0229451915034274
680,0.088818482976975
681,0.0671695002351804
682,0.0985752709672215
683,0.0661504200565467
684,0.0603892447029952
685,0.075483122978871
686,0.0757821265128474
687,0.073898821612612
688,0.0356396946235124
689,0.0139907669836175
690,0.0453964122160021
691,0.0129715760896626
692,0.00721044006067499
693,0.0223043057396795
694,0.0226030912314696
695,0.0207198976205874
696,0.032241444132156
697,0.0105925087034186
698,0.0419981737752
699,0.00957334728468487
700,0.00381220216746752
701,0.0189060368568006
702,0.0192048282190508
703,0.0173216384512952
704,0.0384493000418676
705,0.0168003737436494
706,0.0482060135549371
707,0.0157811686067431
708,0.0100200340018467
709,0.0251138815180095
710,0.025412574295969
711,0.0235294367477995
712,0.0626174827013664
713,0.0409685484448414
714,0.0723742099813827
715,0.0399493496110717
716,0.0341882124723481
717,0.0492820592640931
718,0.0495807591276078
719,0.0476976183049383
720,0.0736878015676415
721,0.0520388679527768
722,0.0834445284454158
723,0.0510196653918827
724,0.0452585298801421
725,0.0603523842967386
726,0.0606510874488129
727,0.0587679421089348
728,0.0821864078149039
729,0.0605374534801268
730,0.0919431654772739
731,0.0595183159838969
732,0.0537571596862112
733,0.0688510231243628
734,0.0691498359570224
735,0.0672666277088904
736,0.0324011936032303
737,0.0107522514321099
738,0.0421579331268465
739,0.00973311584667949
740,0.00397196137049364
741,0.0190657715526627
742,0.0193645670049324
743,0.0174813812350722
744,0.0305802981430497
745,0.00893135841072161
746,0.0403370342308975
747,0.00791221779676583
748,0.00215106666315114
749,0.0172448762145863
750,0.0175436709780279
751,0.0156604840373828
752,0.0689867120479618
753,0.0473377781159988
754,0.0787434400093311
755,0.0463185796389741
756,0.040557440070369
757,0.0556512975551741
758,0.0559500093089493
759,0.0540668600689836
760,0.0451784997571417
761,0.0235295768291216
762,0.0549352078552377
763,0.0225103490587635
764,0.0167492329846445
765,0.0318430933332249
766,0.032141799097789
767,0.0302586488278456
768,0.0443243231966685
769,0.0226753926041224
770,0.0540810421284203
771,0.0216561915062201
772,0.0158950577096666
773,0.0309888971346063
774,0.0312876071989935
775,0.0294044611153815
776,0.0432391838401154
777,0.0215902536569138
778,0.0529959034653815
779,0.020571055092446
780,0.0148099207177332
781,0.0299037605803342
782,0.0302024770892843
783,0.0283193273917069
784,0.047989870976597
785,0.0263409478359353
786,0.0577465793618945
787,0.0253217114966444
788,0.0195605912426548
789,0.0346544463277456
790,0.0349531507251569
791,0.0330700028263127
792,0.0297592595152532
793,0.00811031965693852
794,0.0395159961157707
795,0.0070911815637248
796,0.00133002926210345
797,0.0164238335379212
798,0.0167226252442384
799,0.0148394410181391
800,0.0464824730359866
801,0.0248335523454359
802,0.056239176938
803,0.0238143203231824
804,0.0180532026090892
805,0.0331470559464172
806,0.0334457199325345
807,0.0315625938664781
808,0.0362105535191241
809,0.0145616086772496
810,0.0459672952257332
811,0.0135424739568981
812,0.00778132232993694
813,0.0228751346661494
814,0.0231739319874922
815,0.0212907453299694
816,0.0509004380143915
817,0.0292514809055119
818,0.060657195087015
819,0.0282323542438677
820,0.0224711994976793
821,0.0375650265179346
822,0.0378638865363618
823,0.0359806626247022
824,0.0247725701538809
825,0.00312364440477304
826,0.0345292826022401
827,0.00210445086035393
828,0
829,0.0114371657900616
830,0.0117359017609577
831,0.00985273856898876
832,0.033451690038528
833,0.0118027506422571
834,0.0432084262734081
835,0.0107836062750046
836,0.00502245417426513
837,0.0201162726235376
838,0.0204150557343165
839,0.0185318747814237
840,0.0459076847131261
841,0.0242587563204297
842,0.0556644030620546
843,0.0232395504507946
844,0.0174784157013878
845,0.0325722743924621
846,0.0328710088075971
847,0.0309878459708574
848,0.0387348362231408
849,0.0170858856180832
850,0.0484915845487078
851,0.0160667600254967
852,0.0103056038382975
853,0.0253994206576823
854,0.0256982434804741
855,0.023815042920644
856,0.0353591084055255
857,0.0137101625273321
858,0.045115851082294
859,0.0126910354907639
860,0.00692987989812752
861,0.0220236914902176
862,0.0223224637720131
863,0.0204392932875567
864,0.0470662315988041
865,0.0254173098488341
866,0.056822938238397
867,0.0243980748057018
868,0.0186369513915249
869,0.0337308144943338
870,0.0340295229246883
871,0.0321463711113611
872,0.033079713228974
873,0.0114307873038366
874,0.0428364273788469
875,0.0104115809149093
876,0.00465044812446855
877,0.0197443010192088
878,0.020043038054654
879,0.0181598745313304
880,0.0537843665788336
881,0.0321354082516915
882,0.0635411258874846
883,0.0311162851981771
884,0.0253551270646106
885,0.0404489523910984
886,0.0407477923416605
887,0.0388645808397843
888,0.0423948014459852
889,0.020745878109771
890,0.0521515079573782
891,0.0197266428296499
892,0.0139655208670514
893,0.029059374745657
894,0.0293580790636744
895,0.0274749314277674
896,0.0398342669559087
897,0.0181853192750913
898,0.0495910134651303
899,0.0171661843933694
900,0.0114050330194132
901,0.0264988339248186
902,0.0267976311173792
903,0.0249144459938219
904,0.0464480508197906
905,0.0247991193955144
906,0.056204774389597
907,0.0237799233447119
908,0.0180187915941218
909,0.0331126420953691
910,0.0334114160203152
911,0.0315282313289684
912,0.0464836317423971
913,0.024834702650602
914,0.0562403497725923
915,0.0238154962888741
916,0.0180543677948327
917,0.0331482219426839
918,0.0334469573723913
919,0.0315637932122429
920,0.0348713512712391
921,0.0132224042330848
922,0.0446280960941903
923,0.0122032796565605
924,0.00644212515268746
925,0.0215359254789287
926,0.0218347306053451
927,0.0199515419394581
928,0.0919058570845441
929,0.0702569138179736
930,0.101662600154204
931,0.0692377424136276
932,0.0634765947825219
933,0.0785704515083549
934,0.0788691709867847
935,0.0769860164469257
936,0.0752304177743143
937,0.0535814420338005
938,0.0849871963437697
939,0.0525623451762068
940,0.0468011776570049
941,0.0618950369946474
942,0.0621940004174964
943,0.0603107176272063
944,0.0618746720749297
945,0.0402257426890293
946,0.0716313903593945
947,0.0392065247925778
948,0.0334453956020143
949,0.0485392454225611
950,0.0488379408648303
951,0.0469547997802299
952,0.0419973035083523
953,0.0203483756909768
954,0.0517540178829484
955,0.0193291651147757
956,0.0135680335147287
957,0.0286618809357997
958,0.0289605994991456
959,0.0270774466338736
960,0.0307543353263295
961,0.00910539039294263
962,0.0405110775743918
963,0.00808627308411858
964,0.00232511117972497
965,0.0174189089929149
966,0.0177176852621678
967,0.0158345145344524
968,0.0393531981053384
969,0.0177042545738721
970,0.0491099390681397
971,0.0166851095094427
972,0.0109239636479219
973,0.0260177750276465
974,0.0263165643465952
975,0.0244333804531382
976,0.0451493140333456
977,0.0235003514223212
978,0.0549060740026332
979,0.0224812344524317
980,0.0167200791746491
981,0.0318139005215183
982,0.0321128287493444
983,0.0302295677751081
984,0.015582958686199
985,0
986,0.0253396779705241
987,0
988,0
989,0.00224754749711819
990,0.00254633672671777
991,0.000663145766773022
992,0.039255139862672
993,0.0176062159665506
994,0.049011850503491
995,0.0165869959399428
996,0.0108258676192041
997,0.02591972918136
998,0.0262184687218242
999,0.0243353014078326
1000,0.035913914054938
1001,0.014264966998237
1002,0.0456706590011348
1003,0.0132458381598412
1004,0.00748468499589651
1005,0.0225784885617125
1006,0.0228773086734521
1007,0.0209941102227557
1008,0.0389699692369162
1009,0.0173210267550308
1010,0.0487267085962884
1011,0.0163018788185411
1012,0.0105407317761708
1013,0.0256345457443688
1014,0.0259333222650084
1015,0.0240501452487783
1016,0.0285238977550845
1017,0.00687495904372132
1018,0.0382806329384455
1019,0.00585581949933168
1020,0.0000946667720257585
1021,0.0151884756264048
1022,0.015487267280556
1023,0.0136040821368302
1024,0.0307988208056222
1025,0.00914988007533453
1026,0.0405555582408819
1027,0.00813074268393569
1028,0.00236958838183794
1029,0.0174633970270739
1030,0.017762183964422
1031,0.0158790026835432
1032,0.0325441799239097
1033,0.0108952367966859
1034,0.0423009206683849
1035,0.00987610425212954
1036,0.00411494864081918
1037,0.0192087566311604
1038,0.0195075534390746
1039,0.0176243676489386
1040,0.0706229817271568
1041,0.0489740421559233
1042,0.0803797159693878
1043,0.0479548560055175
1044,0.0421937148538279
1045,0.0572875528795076
1046,0.0575862598776177
1047,0.055703117159535
1048,0.0708814428882258
1049,0.0492324754958564
1050,0.0806382131869236
1051,0.0482133663671391
1052,0.0424522020795823
1053,0.0575460492570957
1054,0.0578449344196347
1055,0.0559616943806117
1056,0.0270387051537312
1057,0.00538977434570992
1058,0.0367954254219585
1059,0.00437060282710878
1060,0
1061,0.0137033032836182
1062,0.0140020498816671
1063,0.0121188840458194
1064,0.0553338944236095
1065,0.0336849653125058
1066,0.0650906133433738
1067,0.0326657526395583
1068,0.0269046228594501
1069,0.0419984876685889
1070,0.0422971646208046
1071,0.0404140255579966
1072,0.0410877068091991
1073,0.0194387605248703
1074,0.0508444513003254
1075,0.0184196190961202
1076,0.0126584709166688
1077,0.0277522797427841
1078,0.0280510799219868
1079,0.0261678909077741
1080,0.0451358188539929
1081,0.0234868867820521
1082,0.0548925417117356
1083,0.0224676994682079
1084,0.0167065626278405
1085,0.0318004204960501
1086,0.0320991787983667
1087,0.0302160028851527
1088,0.0541675272824095
1089,0.0325185947235846
1090,0.0639242517150297
1091,0.0314993994003022
1092,0.0257382660883879
1093,0.0408321097966688
1094,0.0411308410652802
1095,0.0392476817767605
1096,0.0566205664513954
1097,0.0349716015585511
1098,0.0663773333846035
1099,0.0339524894674045
1100,0.0281913298742693
1101,0.0432851593473386
1102,0.0435840607644246
1103,0.0417008149875719
1104,0.0215997928683537
1105,0
1106,0.0313565066107809
1107,0
1108,0
1109,0.00826441982335764
1110,0.008563160626933
1111,0.00667998069546036
1112,0.0381810888026583
1113,0.0165321397907662
1114,0.0479378358724793
1115,0.0155130103020804
1116,0.00975185604972568
1117,0.0248456681006662
1118,0.0251444942895404
1119,0.023261291687294
1120,0.0527618250849392
1121,0.0311128926109648
1122,0.0625185499865001
1123,0.0300936927973172
1124,0.0243325592905865
1125,0.0394264014743411
1126,0.0397251321731231
1127,0.0378419732841139
1128,0.0393045383826022
1129,0.0176555870173015
1130,0.0490612879145782
1131,0.0166364604681138
1132,0.0108753057084973
1133,0.025969117270382
1134,0.0262679567590084
1135,0.0243847467618726
1136,0.0379155691026534
1137,0.0162666365311966
1138,0.0476722935821063
1139,0.0152474547138315
1140,0.00948631503310328
1141,0.0245801530009972
1142,0.0248788727536586
1143,0.0229957237820548
1144,0.0399619552343408
1145,0.0183130083079979
1146,0.0497187003754914
1147,0.0172938736308802
1148,0.0115327191858457
1149,0.0266265296656077
1150,0.0269253141918048
1151,0.0250421356782218
1152,0.0453508839532466
1153,0.0237019506321789
1154,0.0551076076081093
1155,0.0226827613577651
1156,0.0169216248036242
1157,0.0320154638729808
1158,0.0323141901695684
1159,0.0304310350401935
1160,0.0361631421429249
1161,0.014514194592651
1162,0.0459198876453916
1163,0.0134950695986359
1164,0.00773391305569295
1165,0.0228277188922731
1166,0.0231265302561316
1167,0.0212433375356466
1168,0.0618652000440561
1169,0.0402162647481291
1170,0.0716219285875812
1171,0.0391970728330562
1172,0.0334359378161598
1173,0.0485297800100302
1174,0.048828478969481
1175,0.0469453388077675
1176,0.0291037187613977
1177,0.00745479063008773
1178,0.0388604340666794
1179,0.00643560074608689
1180,0.000674459556977469
1181,0.015768304594302
1182,0.0160670402687418
1183,0.0141838791326149
1184,0.0401931295793824
1185,0.0185442018102394
1186,0.0499498448246254
1187,0.0175249998350971
1188,0.0117638639943172
1189,0.02685771162138
1190,0.0271564023150572
1191,0.0252732668184439
1192,0.0465706359523101
1193,0.0249217074337224
1194,0.0563273515199146
1195,0.0239024979183658
1196,0.0181413704411957
1197,0.0332352209610014
1198,0.0335339188198921
1199,0.0316507774123069
1200,0.039752389830269
1201,0.0181034453220278
1202,0.0495091317546258
1203,0.0170843056792704
1204,0.0113231533381435
1205,0.0264169675828766
1206,0.0267157373907608
1207,0.0248325658843637
1208,0.0243641480941384
1209,0.00271522084486416
1210,0.0341208625602525
1211,0.0016960250664187
1212,0
1213,0.0110287364559728
1214,0.0113274850126756
1215,0.00944431552442969
1216,0.0545519980549676
1217,0.0329030394554922
1218,0.064308758480086
1219,0.0318839148633738
1220,0.0261227596062179
1221,0.0412165830867032
1222,0.0415154420830789
1223,0.0396322187458689
1224,0.0319315702411476
1225,0.0102826270668514
1226,0.0416883109629406
1227,0.00926349630345424
1228,0.00350234220544519
1229,0.0185961455235474
1230,0.0188949497402057
1231,0.0170117596475602
1232,0.0418783237003134
1233,0.0202294021663906
1234,0.0516350344184216
1235,0.0192101691810217
1236,0.0134490465669446
1237,0.0285429076000751
1238,0.0288416448173477
1239,0.0269584772221187
1240,0.0296808104421848
1241,0.00803188847967801
1242,0.0394375188708014
1243,0.00701266621438157
1244,0.0012515344572633
1245,0.0163453992555759
1246,0.0166441345194277
1247,0.014760969404254
1248,0.0298195840789206
1249,0.00817064072165972
1250,0.0395763244874296
1251,0.00715152055368243
1252,0.00139035881517664
1253,0.0164841617382028
1254,0.0167829355280807
1255,0.0148997652274168
1256,0.040610131581056
1257,0.0189611735582615
1258,0.050366887659712
1259,0.0179420597467282
1260,0.0121808986140548
1261,0.027274707491946
1262,0.0275735618575385
1263,0.0256903463171181
1264,0.0292496721908855
1265,0.00760073225659288
1266,0.0390064078510725
1267,0.00658159149438223
